JBC Home Care Packages Southern Highlands,"Unit 8, 41-45 Tennant Street",,FYSHWICK,ACT,2609,ACT,Home Care,,,,Just Better Care Australia Pty Ltd,Private Incorporated Body,Major Cities of Australia,-35.332822,149.186405,350508.54
Gallipoli Home,11 Gelibolu Parade,,AUBURN,NSW,2144,Western Sydney,Residential,102,,,Gallipoli Health Services Limited,Community Based,Major Cities of Australia,-33.85328,151.036469,8282761.78
Infinite Care Mount Lofty,69 Stuart Street,,HARLAXTON,QLD,4350,Darling Downs,Residential,134,,,Infinite Aged Care (Toowoomba) Pty Ltd,Private Incorporated Body,Inner Regional Australia,-27.5421,151.964536,7908055.96
Bethanie Gwelup,72 Huntriss Road,,GWELUP,WA,6018,Metropolitan North,Residential,112,,,The Bethanie Group Incorporated,Religious,Major Cities of Australia,-31.880938,115.7872,8416990.36
"Kincare SA - Mid North, Yorke, Lower North, Barossa",3,53-57 Glen Osmond Road,EASTWOOD,SA,5063,Metropolitan East,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-34.9433922,138.6202818,4084335
Country Community Care - YLNB,2,9 Strickland Street,CLARE,SA,5453,"Yorke, Lower North & Barossa",Home Care,,,,Helping Hand Aged Care Inc,Charitable,Inner Regional Australia,-33.83380224,138.6098282,164519.27
Country Community Care - Mid North,31 Gertrude Street,,PORT PIRIE,SA,5540,Mid North,Home Care,,,,Helping Hand Aged Care Inc,Charitable,Outer Regional Australia,-33.1747202,138.0071022,64756.31
Country Community Care,113 Gertrude Street,,PORT PIRIE,SA,5540,Mid North,Home Care,,,,Helping Hand Aged Care Inc,Charitable,Outer Regional Australia,-33.1800345,138.0082794,483944.83
Craigcare Ascot Waters,2 Waterway Crescent,,ASCOT,WA,6104,Metropolitan South East,Residential,164,,,Glenn-Craig Villages Pty Ltd,Private Incorporated Body,Major Cities of Australia,-31.936381,115.918003,9465630.06
Juniper Korumup,11 Townsend Street,,LOCKYER,WA,6330,Great Southern,Residential,100,,,Uniting Church Homes,Religious,Outer Regional Australia,-35.004864,117.853662,3659031.86
Japara Riverside Views,58-58a Cormiston Road,,RIVERSIDE,TAS,7250,Northern,Residential,88,,,Japara Aged Care Services Pty Ltd,Private Incorporated Body,Inner Regional Australia,-41.403173,147.083532,6434919.23
KinCare - Central Coast - home care packages,"Level 4, Building A",20 Lexington Drive,BELLA VISTA,NSW,2153,Western Sydney,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.73524917,150.9462895,1396123.85
KinCare - Illawarra - home care packages,"Level 4, Building A",20 Lexington Drive,BELLA VISTA,NSW,2153,Western Sydney,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.73524917,150.9462895,1098339.17
KinCare - New England - home care packages,"Level 4, Building A",20 Lexington Drive,BELLA VISTA,NSW,2153,Western Sydney,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.73524917,150.9462895,230227.49
Oxley Home Care (Northern Sydney),"Suite 19, 7 Narabang Way",,BELROSE,NSW,2085,Northern Sydney,Home Care,,,,Oxley Home Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.70630335,151.2096589,3921415.54
Oxley Home Care (Western Sydney),"Suite 19, 7 Narabang Way",,BELROSE,NSW,2085,Northern Sydney,Home Care,,,,Oxley Home Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.70630335,151.2096589,1603959.48
Oxley Home Care (South West Sydney),"Suite 19, 7 Narabang Way",,BELROSE,NSW,2085,Northern Sydney,Home Care,,,,Oxley Home Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.70630335,151.2096589,1407984.8
Oxley Home Care (Inner West),"Suite 19, 7 Narabang Way",,BELROSE,NSW,2085,Northern Sydney,Home Care,,,,Oxley Home Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.70630335,151.2096589,1453144.8
Greek Welfare Centre Inner West,378 A King Street,,NEWTOWN,NSW,2042,Inner West,Home Care,,,,Greek Orthodox Archdiocese of Australia Consolidated Trust - Greek Welfare Centre,Religious,Major Cities of Australia,-33.89912682,151.1782069,2490225.97
Greek Welfare Centre South West Sydney,378 A King Street,,NEWTOWN,NSW,2042,Inner West,Home Care,,,,Greek Orthodox Archdiocese of Australia Consolidated Trust - Greek Welfare Centre,Religious,Major Cities of Australia,-33.89912682,151.1782069,902584.3
Greek Welfare Centre Hunter,378 A King Street,,NEWTOWN,NSW,2042,Inner West,Home Care,,,,Greek Orthodox Archdiocese of Australia Consolidated Trust - Greek Welfare Centre,Religious,Major Cities of Australia,-33.89912682,151.1782069,1324883.52
Palm Lake Care Toowoomba,149 Hogg Street,,CRANLEY,QLD,4350,Darling Downs,Residential,146,,,Palm Lake Care Operations Pty Ltd,Private Incorporated Body,Inner Regional Australia,-27.525577,151.926379,2542790.79
St Vincent's Care Services Werribee,240 Hoppers Lane,,WERRIBEE,VIC,3030,Western Metro,Residential,80,,,St Vincent's Care Services Ltd.,Religious,Major Cities of Australia,-37.88878413,144.7009273,5634506.19
Blacktown Terrace Care Community,37-43 Kildare Road,,BLACKTOWN,NSW,2148,Western Sydney,Residential,149,,,DPG Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-33.769614,150.8953002,12197976.96
Home Care Packages - Loddon-Mallee,Suite 26,270 Ferntree Gully Road,NOTTING HILL,VIC,3168,Eastern Metro,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-37.900072,145.1311391,369201.71
Golden Glow Home Care Programme-Darwin,"Office 1, 3 7 Gsell Street",,WANGURI,NT,810,Darwin,Home Care,,,,Golden Glow Corporation (NT) Pty Ltd,Private Incorporated Body,Outer Regional Australia,-12.37228331,130.8860867,838855.46
Golden Glow Home Care Programme-Katherine,10 Gibson Court,,KATHERINE,NT,850,Katherine,Home Care,,,,Golden Glow Corporation (NT) Pty Ltd,Private Incorporated Body,Remote Australia,-14.447258,132.270383,369288.61
Hetti Perkins,2 Percy Court,,ALICE SPRINGS,NT,870,Alice Springs,Residential,30,,,Australian Regional and Remote Community Services Limited,Community Based,Remote Australia,-23.748953,133.874256,3538856.17
Silver Chain Great Southern HCP Level 3,91 SEYMOUR Street,,ALBANY,WA,6330,Great Southern,Home Care,,,,Silver Chain Group Limited,Charitable,Outer Regional Australia,-35.01073368,117.9022962,968513.43
Silver Chain North Metropolitan HCP Level 2,"Suite 6, 40 Hasler Road",,OSBORNE PARK,WA,6017,Metropolitan North,Home Care,,,,Silver Chain Group Limited,Charitable,Major Cities of Australia,-31.91105,115.81031,6503242.88
Silver Chain Mid West HCP Level 3,"Suite 2, 114 Sanford Street",,GERALDTON,WA,6530,Mid West,Home Care,,,,Silver Chain Group Limited,Charitable,Outer Regional Australia,-28.77553039,114.6120015,459808.8
Silver Chain South West HCP Level 3,1 MITCHELL Crescent,,BUNBURY,WA,6230,South West,Home Care,,,,Silver Chain Group Limited,Charitable,Inner Regional Australia,-33.34729582,115.6444846,1410258.48
Silver Chain Wheatbelt HCP Level 3,79 Stirling Terrace,,TOODYAY,WA,6556,Wheatbelt,Home Care,,,,Silver Chain Group Limited,Charitable,Inner Regional Australia,-31.55038752,116.4663852,2026108.9
Southern Cross South West HCP,"Unit 3, 19 Bussell Highway",,BUSSELTON,WA,6280,South West,Home Care,,,,Southern Cross Care (WA) Inc,Religious,Inner Regional Australia,-33.65281,115.339411,100157.85
East Arnhem Regional Council,Lot 1422 Chesterfield Circuit,,NHULUNBUY,NT,880,East Arnhem,Home Care,,,,East Arnhem Regional Council,Local Government,Very Remote Australia,-12.18267426,136.7822208,1745337.76
Helping Hand Aged Care - Golden Grove,209 The Golden Way,,GOLDEN GROVE,SA,5125,Metropolitan North,Residential,110,,,Helping Hand Aged Care Inc,Charitable,Major Cities of Australia,-34.791094,138.695558,6911759.72
SAI Home and Community Care,"Unit 6, 18-22 Beach Street",,FRANKSTON,VIC,3199,Southern Metro,Home Care,,,,Desilva Enterprises Pty Ltd,Private Incorporated Body,Major Cities of Australia,-38.140738,145.123691,2692271.12
integratedliving Burnie,"Suite 7, Columnar Court",4-22 Wilmot Street,BURNIE,TAS,7230,North Western,Home Care,,,,Integratedliving Australia Ltd,Community Based,Outer Regional Australia,-41.05080903,145.9079608, $                                             -  
Arcare Taigum,156 Muller Road,,TAIGUM,QLD,4018,Brisbane North,Residential,93,,,Arcare Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.35100337,153.0522016,6650737.15
Greenview,33-37 Mitcham Road,,DONVALE,VIC,3111,Eastern Metro,Residential,92,,,Allity Pty Ltd,Private Incorporated Body,Major Cities of Australia,-37.793446,145.176618,5637117.01
Aspley Aged Care,141 Albany Creek Road,,ASPLEY,QLD,4034,Brisbane North,Residential,119,,,CPSM Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.361108,153.007879,9150292.45
Ozcare Home Care Packages - South Brisbane Region,65 Commercial Drive,,SHAILER PARK,QLD,4128,Logan River Valley,Home Care,,,,Ozcare,Charitable,Major Cities of Australia,-27.65237404,153.1680883,3967876.11
Ozcare Home Care Packages - Brisbane North Region,18 Kuran Street,,CHERMSIDE,QLD,4032,Brisbane North,Home Care,,,,Ozcare,Charitable,Major Cities of Australia,-27.38966047,153.0325615,2166616.46
Ozcare Home Care Packages - Bundaberg Region,73 Woongarra Street,,BUNDABERG WEST,QLD,4670,Wide Bay,Home Care,,,,Ozcare,Charitable,Inner Regional Australia,-24.86840533,152.3437267,3145053.7
Ozcare Home Care Packages - Cairns Region,16-20 Martyn Street,,CAIRNS,QLD,4870,Far North,Home Care,,,,Ozcare,Charitable,Outer Regional Australia,-16.92226286,145.7672963,3570687.81
Ozcare Home Care Packages - Gold Coast Region,214-218 Highfield Drive,,ROBINA,QLD,4226,South Coast,Home Care,,,,Ozcare,Charitable,Major Cities of Australia,-28.07042375,153.36396,5889617.52
Ozcare Home Care Packages - Mackay Region,32 Victoria Street,,MACKAY,QLD,4740,Mackay,Home Care,,,,Ozcare,Charitable,Inner Regional Australia,-21.14137954,149.1901087,2424465.94
Ozcare Home Care Packages - North Lakes Region,5 Endeavour Boulevard,,NORTH LAKES,QLD,4509,Cabool,Home Care,,,,Ozcare,Charitable,Major Cities of Australia,-27.23911875,153.0222471,5122885.57
Ozcare Home Care Packages - Rockhampton Region,87 Alma Street,,ROCKHAMPTON,QLD,4700,Fitzroy,Home Care,,,,Ozcare,Charitable,Inner Regional Australia,-23.37874891,150.5105539,10524788.63
Ozcare Home Care Packages - Sunshine Coast Region,Currimundi Market Place,Nicklin Way,CURRIMUNDI,QLD,4551,Sunshine Coast,Home Care,,,,Ozcare,Charitable,Major Cities of Australia,-26.76903154,153.1226902,4426516.5
Ozcare Home Care Packages - Toowoomba Region,10 Pechey Street,,TOOWOOMBA,QLD,4350,Darling Downs,Home Care,,,,Ozcare,Charitable,Inner Regional Australia,-27.56909776,151.947332,4437023.87
Ozcare Home Care Packages - Townsville Region,53 Mooney Street,,GULLIVER,QLD,4812,Northern,Home Care,,,,Ozcare,Charitable,Outer Regional Australia,-19.28168976,146.7713968,7101240.76
Ozcare Home Care Packages - West Moreton Region,2 Joffre Street,,BOOVAL,QLD,4304,West Moreton,Home Care,,,,Ozcare,Charitable,Major Cities of Australia,-27.61317124,152.7971612,1480646.76
ECH Inc - Gawler and Lower North Country Home Services,18 North East Road,,WALKERVILLE,SA,5081,Metropolitan East,Home Care,,,,ECH Inc,Charitable,Major Cities of Australia,-34.891868,138.611366,253070.82
ECH Inc - Eastern Home Services,18 North East Road,,WALKERVILLE,SA,5081,Metropolitan East,Home Care,,,,ECH Inc,Charitable,Major Cities of Australia,-34.891868,138.611366,3002106.72
Churches of Christ Care - Community Care - Brisbane,41 Brookfield Road,,KENMORE,QLD,4068,Brisbane North,Home Care,,,,Churches of Christ in Queensland,Religious,Major Cities of Australia,-27.50496611,152.9359836,1321314.43
Churches of Christ Care - Community Care - Gold Coast,"Suite 4, South Building",34 Glenferrie Drive,ROBINA,QLD,4226,South Coast,Home Care,,,,Churches of Christ in Queensland,Religious,Major Cities of Australia,-28.06366041,153.4024799,4357031.83
Churches of Christ Care - Community Care - Sunshine Coast,9 Ochre Way,,SIPPY DOWNS,QLD,4556,Sunshine Coast,Home Care,,,,Churches of Christ in Queensland,Religious,Major Cities of Australia,-26.71272971,153.0646319,2410384.65
Churches of Christ Care - Community Care - West Moreton,Betts Place 63 High Street,,BOONAH,QLD,4310,West Moreton,Home Care,,,,Churches of Christ in Queensland,Religious,Inner Regional Australia,-27.99513668,152.6823913,1087609.46
Churches of Christ Care - Community Care - Darling Downs,"885 Ruthven Street, South",,TOOWOOMBA,QLD,4350,Darling Downs,Home Care,,,,Churches of Christ in Queensland,Religious,Inner Regional Australia,-27.5963313,151.9459791,1424639.96
Churches of Christ Care - Community Care - Warwick,52 King Street,,WARWICK,QLD,4370,Darling Downs,Home Care,,,,Churches of Christ in Queensland,Religious,Inner Regional Australia,-28.21783707,152.0360571,2043098.76
Churches of Christ Care - Community Care - Logan,178 Springwood Road,,SPRINGWOOD,QLD,4127,Logan River Valley,Home Care,,,,Churches of Christ in Queensland,Religious,Major Cities of Australia,-27.61040712,153.1346918, $                                             -  
Eastern Eyre - Cowell MPS,17 South Terrace,,COWELL,SA,5602,Eyre Peninsula,Multi-Purpose Service,22,2,,Eyre and Far North Local Health Network Incorporated,State Government,Remote Australia,-33.68548715,136.9229484,1817790.77
Eastern Eyre - Kimba MPS,15 Martin Terrace,,KIMBA,SA,5641,Eyre Peninsula,Multi-Purpose Service,22,2,,Eyre and Far North Local Health Network Incorporated,State Government,Remote Australia,-33.143532,136.415864,1532383.73
Flinders Ranges - Hawker MPS,Hawker Memorial Hospital,Hawker Orroroo Road,HAWKER,SA,5434,Flinders & Far North,Multi-Purpose Service,8,,,Flinders and Upper North Local Health Network Incorporated,State Government,Outer Regional Australia,-31.8934238,138.4282361,584460.16
Lower Eyre - Cummins MPS,21 Tumby Bay Road,,CUMMINS,SA,5631,Eyre Peninsula,Multi-Purpose Service,22,,,Eyre and Far North Local Health Network Incorporated,State Government,Remote Australia,-34.26424713,135.7328374,1773452.57
Lower North - Burra MPS,46 Commercial Street,,BURRA,SA,5417,"Yorke, Lower North & Barossa",Multi-Purpose Service,16,,,Yorke and Northern Local Health Network Incorporated,State Government,Outer Regional Australia,-33.68548603,138.9345771,1162930.69
Wintringham - Barwon South West Level 3,35-3 Cranwell Street,,HIGHTON,VIC,3216,Barwon-South Western,Home Care,,,,Wintringham,Charitable,Major Cities of Australia,-38.19545177,144.3176542,957320.85
Mallee - Pinnaroo MPS,1 Bundey Trc,,PINNAROO,SA,5304,"Hills, Mallee & Southern",Multi-Purpose Service,31,,,Riverland Mallee Coorong Local Health Network Incorporated,State Government,Remote Australia,-35.25827324,140.9034391,2055699.48
Mallee - Karoonda MPS,13 Stokes Road,,KAROONDA,SA,5307,"Hills, Mallee & Southern",Multi-Purpose Service,26,,,Riverland Mallee Coorong Local Health Network Incorporated,State Government,Outer Regional Australia,-35.09373829,139.8894771,1486797.43
Wintringham - Hume Level 3,"Flat 37, 48-60 Maude Street",,SHEPPARTON,VIC,3630,Hume,Home Care,,,,Wintringham,Charitable,Inner Regional Australia,-36.37156121,145.4015257,10325.81
Wintringham - Hume Level 4,"Flat 37, 48-60 Maude Street",,SHEPPARTON,VIC,3630,Hume,Home Care,,,,Wintringham,Charitable,Inner Regional Australia,-36.37156121,145.4015257,57862.24
Wintringham - Western Level 3,98 Charles Street,,SEDDON,VIC,3011,Western Metro,Home Care,,,,Wintringham,Charitable,Major Cities of Australia,-37.8063073,144.8902144,166297.24
Wintringham - Western Level 1,98 Charles Street,,SEDDON,VIC,3011,Western Metro,Home Care,,,,Wintringham,Charitable,Major Cities of Australia,-37.8063073,144.8902144,14398.54
Mid West - Elliston MPS,3 memorial Drive,,ELLISTON,SA,5670,Eyre Peninsula,Multi-Purpose Service,16,,,Mid-West Health & Aged Care Inc,State Government,Very Remote Australia,-33.6472554,134.891038,1427839.61
Wintringham - Northern Level 3,310 Ascot Vale Road,,ASCOT VALE,VIC,3032,Western Metro,Home Care,,,,Wintringham,Charitable,Major Cities of Australia,-37.770825,144.924431,47211.44
Mid West - Streaky Bay MPS,3 Flinders Drive,,STREAKY BAY,SA,5680,Eyre Peninsula,Multi-Purpose Service,17,,,Mid-West Health & Aged Care Inc,State Government,Remote Australia,-32.79236516,134.2186443,946472.09
Southern Flinders - Laura MPS,1 Mill Street,,LAURA,SA,5480,Mid North,Multi-Purpose Service,12,,,Yorke and Northern Local Health Network Incorporated,State Government,Outer Regional Australia,-33.18013635,138.2993858,878013.05
Coorong Health Service - Meningie MPS,2 South Terrace,,MENINGIE,SA,5264,"Hills, Mallee & Southern",Multi-Purpose Service,10,,,Riverland Mallee Coorong Local Health Network Incorporated,State Government,Outer Regional Australia,-35.69267982,139.3347006,727853.38
Wintringham - Southern Peninsula Level 3,372 South Road,,MOORABBIN,VIC,3189,Southern Metro,Home Care,,,,Wintringham,Charitable,Major Cities of Australia,-37.933746,145.0383,166680.91
BlueCross Sheridan Hall Caulfield,6-8 Northcote Avenue,,CAULFIELD NORTH,VIC,3161,Southern Metro,Residential,42,,,Blue Cross Community Care Services (Toorak) Pty Ltd,Private Incorporated Body,Major Cities of Australia,-37.87679609,145.0241238,2435780.99
Alpine Health - Kiewa Valley House MPS,2-8 Hollonds Street,,MOUNT BEAUTY,VIC,3699,Hume,Multi-Purpose Service,25,,,Alpine Health,State Government,Inner Regional Australia,-36.743151,147.1692878,1584001.95
Alpine Health - Hawthorn Village MPS,26-32 Cobden Street,,BRIGHT,VIC,3741,Hume,Multi-Purpose Service,45,,,Alpine Health,State Government,Outer Regional Australia,-36.73138318,146.9646921,2158379.91
Mallee Track - Sea Lake MPS,33-43 McClelland Avenue,,SEA LAKE,VIC,3533,Loddon-Mallee,Multi-Purpose Service,27,5,,Mallee Track Health and Community Service,State Government,Outer Regional Australia,-35.50088263,142.8577157,1838907.57
Manangatang MPS,37-39 Pioneer Street,,MANANGATANG,VIC,3546,Loddon-Mallee,Multi-Purpose Service,10,,,Robinvale District Health Services,State Government,Outer Regional Australia,-35.05106311,142.8810883,722487.88
Mercy Health Home and Community Care - Cairns Home Care Packages,258-282 Lyons Street,,WESTCOURT,QLD,4870,Far North,Home Care,,,,Mercy Aged and Community Care Ltd,Charitable,Outer Regional Australia,-16.93091804,145.7507175,481098.53
Oak Valley MPS,Main -,,OAK VALLEY,SA,5690,Flinders & Far North,Multi-Purpose Service,11,,,Eyre and Far North Local Health Network Incorporated,State Government,Very Remote Australia,-29.40148,130.73977,909255.05
At Home Services Feros Care - South Coast,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,2153326.7
Anglicare SA Home Care Gawler,159 Port Road,,HINDMARSH,SA,5007,Metropolitan West,Home Care,,,,Anglicare SA Ltd,Religious,Major Cities of Australia,-34.90517296,138.572949,552332.05
At Home Services Feros Care - Brisbane South,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,691618.09
At Home Services Feros Care - Sunshine Coast,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,646698.32
At Home Services Feros Care - Brisbane North,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,726730.85
At Home Services Feros Care - Caboolture,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,251553.55
At Home Services Feros Care - Logan River Valley,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,1394322.94
At Home Services Feros Care - Wide Bay,"Suite 303, 72-80 Marine Parade",,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,3152908.54
Annecto Western Sydney Level 1,"Level 2, 37-47 St Johns Road",,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,28851.07
Annecto Western Sydney Level 3,"Level 2, 37-47 St Johns Road",,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,246587.91
Annecto Western Sydney Level 4,"Level 2, 37-47 St Johns Road",,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,954287.93
Annecto Orana Far West Level 1,161-163 Langtree Avenue,,MILDURA,VIC,3502,Loddon-Mallee,Home Care,,,,annecto Inc,Charitable,Outer Regional Australia,-34.1882549,142.1562233,9113.4
Annecto Orana Far West Level 2,161-163 Langtree Avenue,,MILDURA,VIC,3052,Loddon-Mallee,Home Care,,,,annecto Inc,Charitable,Outer Regional Australia,-34.1882549,142.1562233,86681.34
Annecto Orana Far West Level 3,161-163 Langtree Avenue,,MILDURA,VIC,3502,Loddon-Mallee,Home Care,,,,annecto Inc,Charitable,Outer Regional Australia,-34.1882549,142.1562233,306618.9
Nganampa Ngura Mutitjulu-nya (Mutitjulu Flexilbe Aged Care Service),37 Petermann Road,,MUTITJULU,NT,872,Alice Springs,National Aboriginal and Torres Strait Islander Aged Care Program,18,55,,Australian Regional and Remote Community Services Limited,Charitable,Very Remote Australia,-25.35730771,131.0651018,3352034.54
Bupa Rangeville,280 McKenzie Street,,RANGEVILLE,QLD,4350,Darling Downs,Residential,108,,,Bupa Aged Care Australia Pty Ltd,Private Incorporated Body,Inner Regional Australia,-27.58644494,151.9717385,7960782.31
SCCQ Inc LRV Home Care,2078 Logan Road,,UPPER MOUNT GRAVATT,QLD,4122,Brisbane South,Home Care,,,,Southern Cross Care (QLD) Ltd,Religious,Major Cities of Australia,-27.55853068,153.0805799,1011058.24
SCCQ Inc Sth Coast Home Care,2078 Logan Road,,UPPER MT GRAVATT,QLD,4122,Brisbane South,Home Care,,,,Southern Cross Care (QLD) Ltd,Religious,Major Cities of Australia,-27.55853068,153.0805799,1408343.45
Annecto HCP Program Southern Region - Level 1,41-43 Ringwood Street,,RINGWOOD,VIC,3134,Eastern Metro,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-37.812089,145.227127,68575.68
Annecto HCP Program Southern Region - Level 3,41-43 Ringwood Street,,RINGWOOD,VIC,3134,Eastern Metro,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-37.812089,145.227127,636921.62
Regis Sandgate - Griffith,60 Wakefield Street,,SANDGATE,QLD,4017,Brisbane North,Residential,50,,,Regis Aged Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.3112155,153.0615448,3824682.27
At Home Services Feros Care - Far North Coast,15 Elizabeth Street,,POTTSVILLE,NSW,2489,Far North Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.39096939,153.5633478,7945162.85
Lutheran Aged Care (Albury and Corowa Shire),10 SOMERSET Drive,,WEST ALBURY,NSW,2640,Riverina/Murray,Home Care,,,,Lutheran Aged Care Albury,Charitable,Inner Regional Australia,-36.0729324,146.8862144,4804103.99
Mercy Community Care Packages,32 Union Street,,TIGHES HILL,NSW,2297,Hunter,Home Care,,,,Mercy Services,Charitable,Major Cities of Australia,-32.90876903,151.7493751,5374085.98
Anglicare SQ Caboolture Home Care,"Unit 2, 69 King Street",,CABOOLTURE,QLD,4510,Cabool,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-27.08443015,152.9498,6429182.61
Aboriginal CDC Home Packaged Program,3 Ninth Street,,BOWDEN,SA,5007,Metropolitan West,Home Care,,,,The Aboriginal Elders and Community Care Services Incorporated,Community Based,Major Cities of Australia,-34.9029067,138.5804633,4444734.05
SCC (VIC) - Loddon Mallee HCP2,1 Dunlop Street,,SHEPPARTON,VIC,3630,Hume,Home Care,,,,Southern Cross Care (VIC),Religious,Inner Regional Australia,-36.362197,145.404367, $                                             -  
SCC (VIC) - Loddon Mallee HCP3,1 Dunlop Street,,SHEPPARTON,VIC,3630,Hume,Home Care,,,,Southern Cross Care (VIC),Religious,Inner Regional Australia,-36.362197,145.404367, $                                             -  
SCC (VIC) - Loddon Mallee HCP4,1 Dunlop Street,,SHEPPARTON,VIC,3630,Hume,Home Care,,,,Southern Cross Care (VIC),Religious,Inner Regional Australia,-36.362197,145.404367, $                                             -  
Anglicare SQ Logan Home Care,"Unit 6, 3-9 University Drive",,MEADOWBROOK,QLD,4131,Logan River Valley,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-27.66397665,153.1405113,7116282.47
SCC (VIC) - Grampians HCP3,102 Charlesworth Street,,BALLARAT EAST,VIC,3350,Grampians,Home Care,,,,Southern Cross Care (VIC),Religious,Inner Regional Australia,-37.563158,143.887523, $                                             -  
SCC (VIC) - Hume HCP3,1 Dunlop Street,,SHEPPARTON,VIC,3630,Hume,Home Care,,,,Southern Cross Care (VIC),Religious,Inner Regional Australia,-36.362197,145.404367, $                                             -  
IUIH Home Support,3 James Street,,CABOOLTURE,QLD,4510,Cabool,Home Care,,,,Institute for Urban Indigenous Health Ltd,Charitable,Major Cities of Australia,-27.08321253,152.9527278,4638316.19
SCC (VIC) - Western HCP4,669 The Boulevard,,EAGLEMONT,VIC,3084,Northern Metro,Home Care,,,,Southern Cross Care (VIC),Religious,Major Cities of Australia,-37.76162,145.072144, $                                             -  
SCC (VIC) - Barwon HCP1,"Suite 7, 267 Ryrie Street",,GEELONG,VIC,3220,Barwon-South Western,Home Care,,,,Southern Cross Care (VIC),Religious,Major Cities of Australia,-38.1502697,144.3647487, $                                             -  
SCC (VIC) - Northern HCP3,677 The Boulevard,,EAGLEMONT,VIC,3084,Northern Metro,Home Care,,,,Southern Cross Care (VIC),Religious,Major Cities of Australia,-37.76068,145.070648, $                                             -  
Anglicare SQ West Moreton Home Care,144 Brisbane Road,,BOOVAL,QLD,4304,West Moreton,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-27.61357304,152.7881278,2779373.6
Anglicare SQ South West QLD - Roma - Home Care,50-52 Arthur Street,,ROMA,QLD,4455,South West,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Outer Regional Australia,-26.56868891,148.7905234,1141737.79
Anglicare SQ Longreach Home Care,150 Eagle Street,,LONGREACH,QLD,4730,Central West,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Very Remote Australia,-23.44546364,144.2466329,362168.16
Anglicare SQ Metro South Home Care,19-21 Martin Street,,WOOLLOONGABBA,QLD,4102,Brisbane South,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-27.49651922,153.0425164,9042730.05
Anglicare SQ Metro North Home Care,"Suite 205A, 6 Babarra Street",,STAFFORD,QLD,4053,Brisbane North,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-27.41331498,153.0170176,7184414.46
Anglicare SQ South Coast Region Home Care,220-221 Highfield Drive,,ROBINA,QLD,4226,South Coast,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-28.07098121,153.3641901,8387895.76
